Number_of_Customers,Number_of_Views,Product_Category,Stock_Level,Historical_Price,Competitor_Price,Seasonality_Index,Discount_Offered,Rating,adjusted_price
477,281,Home,126,273.93536619123694,319.6709784129377,1.0,0.3,3.092223482895374,1028.8753517576379
149,733,Clothing,364,189.97329612297818,408.5593388022005,1.0,0.1,4.12379291587011,77.55074280088698
387,433,Electronics,355,81.98486613538141,81.27784084166443,1.0,0.3,2.6540896586827065,89.12399773705788
448,814,Home,43,372.8917885747295,157.27851178193018,1.0,0.2,2.470836102416538,3796.716392760882
356,128,Beauty,6,36.953347211527934,107.49663210174825,1.2,0.0,1.5698415454221712,2255.2099898235333
190,813,Home,127,166.01298090687163,393.0929881514096,1.0,0.2,3.3783039425140373,246.4255185336376
132,192,Beauty,90,285.4737004558446,402.59218555889635,0.8,0.1,4.312054855954365,331.27497547403505
226,940,Beauty,129,207.18370444456357,135.41249211206133,1.0,0.1,3.245366201119632,360.18090157285667
247,967,Beauty,16,136.9826173430081,12.023792677862904,0.8,0.1,1.6603502488106483,1592.2214815869647
161,787,Electronics,320,463.7404923059629,217.4417419360297,1.0,0.0,3.644911320912597,232.59258336841128
105,429,Home,185,466.1754903643454,346.69743089039434,0.8,0.3,1.1205670588334744,210.53086661615603
228,822,Beauty,109,213.88632440852092,315.0260680934381,1.0,0.0,4.352215793314393,443.3280178649343
470,283,Clothing,285,202.93476421309575,228.39289763683027,1.2,0.2,4.685980734120502,400.1930315251259
450,194,Home,469,160.61867326848346,157.95140209935246,0.8,0.0,3.3881459594366983,123.02706888649799
235,884,Clothing,347,429.3205345270566,242.4497976254885,0.8,0.2,4.527120003182818,231.93178302036395
267,748,Electronics,480,288.2784901375031,17.400376674450065,1.0,0.0,1.3380223163905436,160.02153194742897
462,848,Electronics,409,53.86588432220305,46.19660353233862,0.8,0.3,1.9133779765417605,48.55812401338109
466,452,Home,162,428.1271445280001,89.71162752777241,1.0,0.1,2.269042547965783,1223.9708549082702
365,364,Electronics,446,272.09427227893036,316.44862493681336,1.2,0.0,4.092666829323502,266.6158641122405
266,746,Electronics,74,213.63998401189514,117.21161343223018,1.2,0.3,2.936959380136437,909.2517719546257
169,755,Home,198,175.55382238534338,217.45567032987054,1.0,0.0,2.3933898476286486,149.08842202574388
488,118,Clothing,411,58.71902925334299,314.49131200885944,1.0,0.0,1.6322787966406556,69.55069484376547
443,842,Beauty,408,478.784056636426,416.98263560358737,1.2,0.1,4.242571977293727,622.3022115108168
224,745,Home,444,373.2093235614278,279.3316950347407,0.8,0.2,1.0820936822754805,150.2901365892312
72,725,Home,360,74.57100591850055,96.79198705687553,0.8,0.3,2.34908186217911,11.898310085611168
262,598,Beauty,286,260.52172137606885,476.35236723774653,0.8,0.0,1.9711024212159263,190.262553311582
454,238,Clothing,181,282.2318469152806,54.10742327797569,1.2,0.1,1.5160413863998823,844.8346714255213
284,736,Beauty,450,92.26549094507034,189.88845259638245,1.0,0.0,1.688165990776171,58.10066392106425
62,815,Beauty,96,219.3385491425289,461.44873094492544,1.2,0.0,2.975188224544376,168.23492841447577
150,672,Clothing,50,326.41559657246387,305.14339726902233,0.8,0.1,2.704225979103552,768.0366978175621
466,861,Clothing,313,149.16518018923244,334.69960800017805,1.0,0.0,3.0734768120597447,221.37252856109018
73,909,Beauty,33,172.4883878960747,157.82939580901962,1.0,0.0,3.910481480909438,370.34271518863096
413,624,Beauty,442,69.79395376185396,48.483892121593776,0.8,0.3,4.569315054752744,52.054000728931264
60,354,Home,20,212.4879157196205,189.2228789874656,1.0,0.3,1.4738482877904628,607.1083306274871
322,184,Clothing,183,296.0900695070644,207.05710484030766,0.8,0.3,1.330711432993434,414.5260973098902
480,557,Electronics,292,67.09751494266533,142.4334571650832,1.2,0.0,2.281418620018617,131.90501231049566
330,631,Clothing,63,311.2443358291674,115.58784136453203,1.0,0.0,3.185204601654636,1604.8536066191446
143,661,Beauty,496,204.91867522887807,184.199266641105,0.8,0.3,1.3995494015436738,47.16840331224075
250,775,Beauty,402,342.309304651496,323.3142696141536,0.8,0.0,3.8638871369644727,169.88054821414195
70,191,Beauty,123,164.27011800324473,475.02702608796244,1.2,0.1,3.224376871728887,111.27975735703676
389,699,Beauty,100,288.564626762886,354.8525610285904,1.0,0.1,3.9938452183123956,1111.4023743639866
260,168,Electronics,118,310.27339564730266,392.005511623332,1.0,0.0,2.4316552097157276,677.908259397468
189,136,Clothing,340,348.3486255816109,159.9728150721746,1.0,0.0,2.6043862730300718,193.07299189127406
342,864,Electronics,77,380.90010193327663,61.299316536744115,1.0,0.2,4.23028626263744,1670.100446938213
347,863,Electronics,457,76.8123378509549,152.8416372798804,1.2,0.1,2.0680378261157664,69.8354966837066
450,239,Beauty,180,482.96894367813593,207.30056355635008,1.2,0.0,2.525667711471021,1440.9018209181954
150,966,Electronics,198,423.3862536703433,348.0418597737382,1.0,0.2,1.0539720047741739,319.1353670881985
353,992,Beauty,476,285.5362034733224,470.285697844908,0.8,0.1,3.2212830922134037,169.04701019049529
408,779,Beauty,446,446.2758466813954,406.553332034708,1.0,0.2,4.405855200664076,407.3390278434213
77,665,Beauty,359,197.39215431056718,140.53613993915877,1.0,0.3,1.111565147593625,42.219988560871315
90,997,Electronics,189,26.800410287005402,411.94733387158686,0.8,0.2,3.4551588123004375,10.155944950865205
404,277,Beauty,327,366.2453766252921,211.75591987490486,1.0,0.3,4.381794131167743,451.1071102335915
352,908,Electronics,102,472.2386331841264,95.96502113070515,0.8,0.0,2.975727538709022,1291.0912534432039
195,912,Clothing,332,89.30878515189814,236.014209399191,1.2,0.0,2.252086564294006,62.75752470133382
305,970,Beauty,365,325.4982340380044,285.9780671738257,0.8,0.1,4.986335252955458,216.99882269200293
276,717,Home,274,408.57852471963525,384.0685035855398,1.2,0.2,1.2593249023868238,492.0771177714298
285,236,Home,458,453.48285530266065,181.4492809369651,1.0,0.2,1.8416939191821529,281.5743219199527
410,289,Home,129,145.49860196644116,81.92186730897848,0.8,0.0,4.5409784584220425,367.1041649614823
429,739,Home,240,73.07956659851845,56.2332381729832,0.8,0.1,2.1892274819212147,104.07015459174909
62,441,Home,133,131.44655579920806,65.09853186641313,1.0,0.0,4.279386644858299,60.818555668290294
259,658,Electronics,156,293.08360409937643,475.51147564201835,1.2,0.1,2.3328051758400012,580.1935296438611
278,104,Clothing,424,460.1768456828105,476.35811503713956,0.8,0.2,4.2479238219036946,240.80783642319307
446,356,Electronics,434,295.44254748726803,484.6906582486182,0.8,0.3,3.7429150583558344,242.33080676656834
149,911,Beauty,388,460.61443740963824,158.21954559088493,1.0,0.1,2.8740897468991355,176.43072281243212
80,761,Clothing,424,387.3181416086973,103.89106606845779,1.2,0.2,3.091781308584138,87.48833316337634
435,905,Clothing,317,303.21083744222653,490.64809172897304,1.0,0.1,1.7106381930856074,414.7695417841778
65,342,Clothing,157,20.681269539031504,494.2494041604995,0.8,0.3,1.4635357944607463,6.806493772339484
186,886,Clothing,358,173.2071262593092,48.39171655565453,1.0,0.3,3.8677711613055696,89.73962530426604
378,819,Home,189,38.155183040204065,378.73876918503186,1.0,0.0,4.394292724865597,75.90873257472177
215,514,Beauty,99,167.8987516342739,151.44534104328574,1.2,0.3,3.8878832194813926,433.1787792164267
359,726,Clothing,410,40.54341409763599,455.5563847633641,1.2,0.3,4.651458823574874,42.49660047022284
489,806,Clothing,433,92.2297721105306,53.72025786657447,1.0,0.0,4.560313656779124,103.91787687108172
149,442,Home,465,211.23609895878036,445.40309055997176,1.0,0.3,4.112749114347334,67.54115610484608
158,781,Electronics,51,262.29352526216053,11.284420300095729,1.0,0.0,4.592507680310868,796.9687882965646
392,478,Electronics,48,116.39942726349888,265.76915777926524,0.8,0.1,1.6688944152291794,744.9563344863928
222,693,Electronics,445,368.9629158364146,174.42628527555527,1.2,0.2,3.925444269482973,220.38502416775972
286,765,Beauty,99,299.2786647148397,219.39353929541156,0.8,0.0,4.0147064139208695,684.7495848675533
211,752,Electronics,443,348.9626600740061,222.55443992032662,1.2,0.1,1.6159063005340375,199.0030304746359
442,925,Clothing,381,369.05518373577246,330.26554797648646,1.2,0.3,4.63833308787123,512.4263598257951
265,245,Home,250,366.19096590470156,21.317590420248074,0.8,0.1,1.035140939141883,309.29276801512646
313,422,Home,373,468.75461158645794,348.7684130436904,0.8,0.0,2.738419985113901,313.8399859391686
312,221,Electronics,463,126.23796361818684,20.877083224961048,1.0,0.0,1.0859161985583876,84.88414795016011
341,351,Home,53,142.37626322332142,100.78414256048157,1.2,0.0,3.0934313832477307,1078.8956835367246
323,954,Clothing,374,56.15852332105383,307.303409262609,1.2,0.0,2.6486246150054575,58.04544970464123
52,998,Electronics,388,300.3673151412405,52.354343611560815,1.2,0.1,3.4922477484621526,48.18231481957174
77,410,Clothing,136,203.64089874255404,495.5427929850656,1.0,0.2,4.065776472271285,114.45510367282235
375,700,Beauty,161,253.1374515272038,394.34820320426775,1.2,0.2,4.074300916314741,703.1595875755661
477,574,Clothing,353,93.21251427992851,355.77630413587866,1.2,0.1,3.888886401365717,150.7198959712742
198,669,Clothing,291,328.0395227799777,141.16369307269932,0.8,0.2,1.4075097671096053,177.95020687790574
77,591,Clothing,478,313.31948671333106,33.79679721080726,0.8,0.3,2.669754104577953,40.293278458332345
359,674,Clothing,499,139.74436919668958,489.60268812680386,1.0,0.1,4.263801992260909,100.33645708322311
487,446,Beauty,403,238.05417830877627,82.44565718043066,1.2,0.1,3.6172007259359757,344.35361832586347
114,919,Electronics,80,448.20745967256704,416.9779972940579,1.0,0.1,3.724111619710911,630.8104987984277
405,586,Clothing,467,389.01452681964133,106.7835326197687,0.8,0.2,1.907704128038314,269.3177493366748
70,572,Electronics,219,121.20249961403255,193.30672981048042,1.2,0.1,2.3002394437633042,46.27731803444879
301,481,Home,84,440.63887772480564,349.8588992969234,1.2,0.1,4.82324484352371,1872.4560309905858
284,379,Clothing,82,42.983356976555996,473.2287968257521,1.0,0.0,4.387701029033255,147.07558290773378
276,171,Clothing,318,212.824997367152,19.693354479315932,1.2,0.0,1.659686946845294,220.96438598119354
62,620,Home,66,49.257931493324065,137.77639736182846,1.2,0.2,3.1787722839427284,54.698359747810606
362,465,Electronics,413,462.8649551513793,384.8331890132244,0.8,0.0,2.9620290693123694,323.78186234743833
98,193,Beauty,452,29.944196491821238,94.96297909591429,1.0,0.3,2.774639436840067,6.477993943043005
167,472,Clothing,233,84.10774509287688,64.6130082197891,0.8,0.0,2.882454285495943,48.02049036071946
103,438,Home,197,458.36957247991006,32.63050860897358,1.0,0.0,3.5715540394900627,238.44477760318554
187,536,Home,258,295.2572460013083,256.22009763839185,0.8,0.1,4.868597667507958,170.54240927334257
102,435,Clothing,176,399.6421077971703,386.1894891716555,1.0,0.3,4.501301357043205,230.30223161192865
93,763,Electronics,297,18.039312528279602,481.24993669942853,1.2,0.3,4.500505614414486,6.7556620072349105
352,591,Electronics,279,215.35658457210545,141.06811512516813,1.2,0.0,3.813506932280443,324.88079044020475
102,967,Clothing,299,492.38815883439753,69.47247677977217,1.0,0.2,1.0703505370097939,167.41197400369518
123,139,Home,128,294.11134235477635,207.2511038511189,1.0,0.1,2.7618421317549524,280.4317450359496
95,458,Clothing,497,426.3445664139602,37.16574770788229,1.0,0.2,3.0445049406978573,81.33079078177956
62,673,Beauty,370,482.1441436794706,172.366229345083,1.0,0.2,4.369965220102657,80.57395393026192
214,353,Beauty,437,345.66984942097923,325.1091953431186,1.2,0.2,4.691368244582888,202.66670623586177
151,680,Electronics,179,170.53892622965859,92.40135155106715,1.0,0.3,2.8061835391563417,143.06321033710248
329,497,Beauty,291,161.2173977928556,319.6196079933768,1.2,0.2,2.20183853368863,217.97475564595678
307,856,Home,206,44.925929859469306,486.25502841822527,1.2,0.2,2.3494188099874114,79.95513314120043
386,976,Beauty,488,219.60832998298875,433.45796055597503,1.0,0.3,3.314649023310406,173.3513606818684
405,269,Clothing,293,458.54081365472143,184.84907874566397,1.2,0.0,2.099887827318945,757.9960388986211
447,789,Home,427,244.2505890310506,216.53317888692553,1.0,0.3,4.642954902722966,255.09348901140098
187,800,Electronics,337,456.38750596212265,215.46714313765452,1.2,0.3,2.674607923615613,302.9980956742613
212,610,Electronics,470,410.39954728183704,431.35143628774915,1.0,0.0,4.960256673864331,184.72336310774833
458,359,Beauty,174,492.2516855120739,496.97526539214834,1.0,0.2,1.4380609893585552,1288.2929826544562
436,683,Electronics,28,474.3706881271109,414.6888840866914,0.8,0.2,1.7515169370917416,5705.534345473665
160,558,Clothing,178,356.1768018359649,283.4779072680553,0.8,0.0,3.046362742597944,254.69626053074586
151,628,Home,40,436.8964705692277,57.70935997969282,1.0,0.2,4.473221492979146,1609.0577330720337
66,981,Clothing,469,376.5580737998641,477.6972328431887,0.8,0.0,2.4158124396949803,42.30269424815495
317,440,Clothing,191,354.6633121746867,431.4224421068531,1.2,0.3,4.349871497039458,702.6766872460981
231,156,Clothing,343,360.6241931699231,422.291315881186,1.0,0.2,2.7018103459125906,242.1633390181751
421,317,Clothing,236,363.31140092540136,201.990768213472,1.0,0.2,4.411968140128478,645.3759484792995
73,718,Home,303,195.91531581215875,229.11397551424272,1.0,0.1,2.1097257215008938,47.045454125946016
78,915,Home,460,217.54558386576625,68.63427076678222,0.8,0.2,2.8875669905979415,29.446517208728444
220,784,Clothing,224,154.09486799479168,469.5577620213,0.8,0.1,2.1149252641375633,120.53643007592594
458,830,Clothing,113,82.64768207895143,472.1848380006548,1.2,0.2,1.8608941020323009,398.44882518062894
277,563,Electronics,277,234.63726616375428,134.67622125175745,0.8,0.1,2.6845828811904804,187.03459777657537
427,346,Electronics,354,450.9751517434185,351.04382737695477,0.8,0.0,2.3388270088939582,433.95242770577966
237,829,Home,16,329.11970624273613,109.70997133273086,1.2,0.2,4.148587825351664,5505.979085613773
395,472,Electronics,85,37.528376261874484,202.54406938040745,1.0,0.0,3.990554227972427,172.36870492372583
279,516,Home,388,407.4879728366795,158.16687232153768,1.0,0.1,2.4342136126787115,292.26001136615315
370,130,Home,316,468.34674833657516,200.89958887166188,1.2,0.1,4.969095844754989,655.9809345786731
389,467,Beauty,344,416.4169955935176,161.3966271859132,0.8,0.1,4.895351259521606,375.6202000831962
168,658,Home,389,366.495292936316,179.192749572238,1.2,0.1,4.671333910711214,189.4498745024649
205,745,Electronics,180,83.55899394852753,397.61952763303367,1.2,0.3,3.346031971994182,113.56636746595454
321,207,Beauty,336,181.00994720376818,157.01329938044847,1.0,0.0,2.649242967357681,172.4160031228771
224,683,Electronics,350,286.9905752905349,409.20077756266403,0.8,0.1,2.25209179536961,146.52054442183433
153,938,Home,144,47.66178189541087,288.28186753544094,1.0,0.2,1.0601282757388328,50.29139744826113
141,517,Home,314,62.07240492653458,392.41793807514165,1.0,0.1,3.527226927303412,27.78479077663929
235,719,Clothing,224,467.78442178546345,460.25641872220064,1.2,0.0,3.2126476396341115,586.2898086377809
332,920,Home,422,354.318684705232,77.82822574884611,1.0,0.3,3.519486062256376,278.0940976882672
230,497,Beauty,53,144.79265256512502,178.50622295178292,1.0,0.0,3.303819649743581,616.7094461107177
219,371,Home,381,170.40655178306042,37.223172946195845,1.0,0.2,1.550863765920886,97.69380848295872
236,782,Clothing,431,198.370359097283,209.38591710542084,0.8,0.3,3.7815175603395783,86.6951939758496
224,215,Home,420,46.78493336357129,126.32743605331244,0.8,0.0,2.4417430988812203,19.914156909149586
271,940,Home,303,372.19672937006976,290.1225215260453,1.0,0.1,3.0651793326004277,331.7937949318714
282,685,Home,67,96.64866592469076,393.8610279221627,1.2,0.2,2.4626150949443697,480.9692433664022
211,355,Clothing,106,404.50881216214793,248.31932907931406,1.2,0.2,1.0879994808917188,957.2115069108024
470,180,Electronics,333,424.4774905906974,173.47505289974828,1.0,0.3,4.506215285257177,597.3186244839155
183,879,Home,76,322.8327469394574,84.75261927612607,0.8,0.0,1.594933773177106,613.8014824926826
440,227,Beauty,26,387.2289222654674,23.146773904300787,1.2,0.2,3.3286922510874173,7572.476702080252
273,937,Clothing,343,94.19923167616125,342.16267552799604,1.2,0.3,4.532524054452522,89.70833807299542
202,334,Beauty,154,292.210101508612,24.96743893039045,0.8,0.1,1.8853169984945195,304.6525961534948
82,652,Home,71,341.63166407860433,461.21092033256184,0.8,0.1,2.648058930515493,311.26440504939507
104,280,Clothing,446,334.16468461859614,301.17271232272486,1.2,0.3,2.510927927606329,93.29698577270871
491,256,Home,179,67.47204004515858,183.11470515954423,1.0,0.0,1.3568819217192396,184.0487314565159
56,553,Beauty,46,178.74740661521867,30.537659275304897,1.2,0.1,2.6940690831877667,255.57076009665303
293,670,Clothing,241,169.2683855263449,212.60841086729684,0.8,0.1,2.9179139445299085,163.95251887345145
362,956,Electronics,358,290.5381675724851,434.9767720071759,0.8,0.3,1.1063893283492003,234.3728504985841
175,860,Electronics,276,384.96619314519904,485.21343554797215,0.8,0.0,2.9525750295960127,194.56775104811504
61,803,Electronics,370,289.5892794234047,51.61490879825564,0.8,0.1,1.375320510167993,38.091527859466716
